Mover,Segment,U_Start,U_End,Ax,Bx,Cx,Dx,Ay,By,Cy,Dy,Length_mm,NumRawPoints
2,46,0.3827655310621242,0.3847695390781562,-11330210.936865738,88335568.37489556,-229539017.877698,198813443.44576895,-12287346.63510193,95794755.1541082,-248932033.8409992,215621288.8706626,3.20672321381808,1.0
2,47,0.3847695390781562,0.3927855711422845,-123121.07236281484,955289.5875993134,-2441314.154464483,2074286.9216482555,-56347.77297827537,431185.9009878466,-1086090.8341915596,907529.2171955068,23.707570618781908,3.0
2,48,0.3927855711422845,0.3967935871743486,-3027991.4106947365,23141977.834960982,-58926811.27402303,50010108.45678383,426941.9549318318,-3260062.6841214933,8311526.73708171,-7067659.844140143,11.229629852722764,1.0
2,49,0.3967935871743486,0.3987975951903807,2241687.5487073124,-16699988.84294239,41482993.63645064,-34340889.27103833,-6043252.267347224,45658526.96613985,-114973201.72494058,96499814.06587525,5.144680750319132,1.0
2,50,0.3987975951903807,0.4008016032064128,17440021.80207137,-131031176.66850016,328172756.07340205,-273969350.6714383,8705340.251202218,-65289427.80907883,163232976.32950222,-136037678.14378473,4.288723330514036,1.0
2,51,0.4008016032064128,0.4048096192384769,-11056343.668482572,82264118.87859613,-203999006.3166032,168620165.0495828,-2409985.094911584,17908782.406582996,-44346558.15857401,36599301.372132055,12.149753367817205,2.0
2,52,0.4048096192384769,0.406813627254509,6417881.141942675,-47235458.05807021,115903413.93783492,-94797834.46686052,3751546.4384391583,-27753656.729189597,68453229.6075177,-56283692.18443522,5.013602121496478,1.0
2,53,0.406813627254509,0.408817635270541,8173320.689601638,-60180743.78637301,147724584.27489454,-120871338.56898324,-4229607.275118899,31102437.404782888,-76222587.9927398,62260204.33860008,5.798701243091381,0.0
2,54,0.408817635270541,0.4128256513026052,-3762481.695469756,27406982.53937149,-66521863.94347072,53816533.42605642,1062275.070703306,-7730640.397647707,18766166.043597795,-15189776.485145776,11.963607242317746,2.0
2,55,0.4128256513026052,0.4168336673346693,1002930.6334915994,-7223222.589051561,17363924.207418136,-13916489.692541547,-411582.3871829939,2979867.439516328,-7178219.44545489,5758845.455044017,12.035848560965029,1.0
2,56,0.4168336673346693,0.4248496993987976,-211299.13266765772,1515729.1414311707,-3601157.1075380337,2848855.7820788524,151298.7862812978,-1071253.3137338872,2540575.05392904,-2013075.146226145,23.91042151035605,3.0
2,57,0.4248496993987976,0.4328657314629258,402851.3189936085,-2820984.189403337,6606484.175888474,-5159969.69029509,-368350.7668653351,2598158.8610798367,-6096390.395278735,4763411.896469892,23.921728787305785,2.0
2,58,0.4328657314629258,0.438877755511022,-543437.36971366,3737322.1392762046,-8544417.944533246,6507160.183301265,543770.9102675377,-3723351.0957160457,8507468.254911752,-6482460.736932968,17.914992061500698,3.0
2,59,0.438877755511022,0.4468937875751502,139433.4744967483,-930521.0286826146,2091443.8856560283,-1570914.4792017003,-179065.62594502547,1217682.2134629828,-2750867.915318089,2068391.2401517995,24.015156782385688,3.0
2,60,0.4468937875751502,0.4549098196392785,-7582.638957021858,56398.80019762767,-116955.19331814603,76306.95638591252,72.61763346488533,15126.381010067416,-59947.01669026508,61261.9002186386,23.86395318719562,2.0
2,61,0.4549098196392785,0.470941883767535,-34389.20773490878,233180.44539805377,-505563.3032521224,361057.9796708673,68476.40970348737,-435977.04070281214,931685.6151807784,-665352.906394652,47.93185570960405,6.0
2,62,0.470941883767535,0.4869739478957915,25412.218244727344,-147767.3617998836,303342.8916064766,-211486.9724347226,-40375.34364897773,257431.78809991237,-540701.6425747938,376804.8831373065,47.928232740551735,6.0
2,63,0.4869739478957915,0.4909819639278556,-314952.4392187992,1949047.0094877677,-4002461.105399852,2735832.910289774,302921.796665575,-1857448.1256897396,3802199.908787496,-2595908.2500997065,11.946999893848089,2.0
2,64,0.4909819639278556,0.4929859719438877,2653239.0534878303,-16187208.7643156,32936280.24614252,-22342305.77599546,3325979.5297561013,-20328947.82543063,41423744.19519854,-28137609.745227758,6.0826397940118575,1.0
2,65,0.4929859719438877,0.4949899799599198,-8405426.57163598,51108817.41784027,-103570699.69245824,69957129.16893922,-29792081.67517729,181206570.97044456,-367382043.93139386,248277144.0151647,6.056697991753106,1.0
2,66,0.4949899799599198,0.4969939879759518,-14564445.467190431,88436960.27875127,-178982615.83656588,120740592.2673329,52612523.997778326,-318225391.34702337,641591839.4549079,-431180302.4217646,4.268649937393816,1.0
2,67,0.4969939879759518,0.4989979959919839,22306420.29663893,-134126289.91662198,268836181.9355763,-179610993.8728539,-25457672.036072902,153028977.45408675,-306617555.8344227,204782719.4187945,4.080987928487705,2.0
2,68,0.4989979959919839,0.501002004008016,-7269572.713878696,43686005.41167078,-87502514.32473733,58425163.334504224,-953357.1344935668,5707855.334953118,-11383660.503307473,7564896.433216876,6.459750158922789,1.0
2,69,0.501002004008016,0.503006012024048,50109386.05894307,-299899199.719986,598293555.1180496,-397857821.5347634,-10749359.926443309,64366320.053148165,-128465956.0808248,85463650.42412508,5.465883425219273,1.0
2,70,0.503006012024048,0.5050100200400801,-74046820.67774285,440586224.52232015,-873826869.9692442,577690773.5762057,24025433.07602949,-143035533.03331316,283858843.4815027,-187776820.99898443,5.58693886891436,1.0
2,71,0.5050100200400801,0.5070140280561122,27723390.30042724,-163977290.69323793,323304852.62029344,-212479503.63567176,-11207788.610052971,66266581.50662914,-130592565.86544654,85783037.81599931,5.148642829268823,2.0
2,72,0.5070140280561122,0.5090180360721442,4275895.631367498,-25238557.41425598,49666007.14119456,-32577285.06640914,-4538014.33536811,26801553.486062985,-52754427.59563424,34608820.42912666,6.410990444014661,0.0
2,73,0.5090180360721442,0.5130260521042084,6537821.037550351,-38569668.96171949,75855868.01593587,-49727863.25078698,-2616117.1464753347,15474466.51058076,-30501607.120178998,20036435.36711594,9.959582820599262,2.0
2,74,0.5130260521042084,0.5170340681362725,-24558352.77663461,143270066.19388556,-278589553.24440366,180569357.07331383,2207013.7993883537,-12729545.309567451,24474181.54487553,-15683510.65353798,8.555773114354613,1.0
2,75,0.5170340681362725,0.5190380761523046,44023243.12364121,-254662682.1112032,491055568.4774541,-315623040.5225609,2484083.42075276,-14337193.461437669,27583547.54403537,-17688127.751187537,6.093239834310129,1.0
2,76,0.5190380761523046,0.5210420841683366,-10675658.6325824,61492746.18635177,-118062418.8603063,75560840.66346544,1389914.332165338,-8012980.62122388,15399060.25729143,-9863083.792261893,6.1164268005693785,1.0
2,77,0.5210420841683366,0.5250501002004008,629629.7660998007,-3599625.862983829,6864864.418995485,-4360587.998549423,-258438.28883079736,1477726.585050023,-2815797.034749638,1789754.3984156623,11.86780150726278,1.0
2,78,0.5250501002004008,0.533066132264529,-25562.983178535414,143975.4563660537,-265124.35335410153,165957.03631373722,24727.513166033885,-140209.3141456122,265691.5671534992,-166559.61220732194,24.005588267968776,3.0
2,79,0.533066132264529,0.565130260521042,329.2740347870683,-1741.4949435093297,8231.882373236635,-4976.248934310091,-2712.2389823521225,14216.65941128198,-24002.27045887001,14589.792515199635,95.86473409069782,11.0
2,80,0.565130260521042,0.5811623246492985,-4028.633852675153,21392.505437806085,-32703.813336963343,19169.03730610337,15434.621000262166,-82116.13985812794,146458.95945402203,-85954.1244192367,47.92531916313127,6.0
2,81,0.5811623246492985,0.5891783567134268,36679.93276433568,-188747.92292655676,328882.6478830955,-188223.65711781543,-193220.9459035516,994978.2865384558,-1706886.2776904448,977056.5345866128,23.97512782141171,3.0
2,82,0.5891783567134268,0.597194388777555,-191760.879657506,974435.3974662904,-1645363.8721034038,928725.33774983,1032636.7139527616,-5246888.777423792,8887303.058762487,-5016708.180708188,23.933957623795447,3.0
2,83,0.597194388777555,0.6012024048096192,339851.27644926513,-1696112.9169358455,2826460.318791449,-1567292.8627608318,-1788393.7143181204,8924529.179359801,-14842688.754777826,8228555.706267896,11.854902549004915,1.0
2,84,0.6012024048096192,0.6052104208416833,-161156.04016272168,803913.5929579688,-1331917.10933193,738296.4001653529,749260.6131836236,-3738365.914873903,6219926.751964237,-3449494.44691465,11.946055782401016,2.0
2,85,0.6052104208416833,0.6132264529058116,267579.7999887956,-1321310.0915017046,2179627.9851891864,-1195766.5161327017,-1375965.5314248614,6796281.563533057,-11186659.644476404,6137576.868564248,24.038435352285237,3.0
2,86,0.6132264529058116,0.6212424849699398,-231341.40324892863,1119490.6968867695,-1800632.1239802542,967795.3514877243,1181179.9920582066,-5713675.458212541,9213564.387716582,-4951433.798172464,23.80298882239129,3.0
2,87,0.6212424849699398,0.627254509018036,-199571.16280101484,966071.1809173282,-1553676.1934358948,835288.889830052,910314.4308753626,-4405656.925661839,7108076.491772064,-3821715.0238968576,17.85167393392838,2.0
2,88,0.627254509018036,0.6352705410821643,245342.3768443127,-1161837.984734606,1838741.2942967415,-967497.4002429892,-1136646.4737548658,5384440.436099988,-8499778.407650147,4472555.045125171,23.976002811748657,3.0
2,89,0.6352705410821643,0.6432865731462926,-83186.15765132676,389604.33747350855,-603434.4747311738,313938.6762501022,403238.9935847872,-1887510.808718499,2947236.3278843183,-1533817.5658440182,23.947013418366623,2.0
2,90,0.6432865731462926,0.6513026052104208,111307.00896276638,-517424.5423436175,806557.4599378165,-416680.1974776509,-715510.7765579438,3329836.250171434,-5163219.068957042,2668796.393682294,23.927951742546888,3.0
2,91,0.6513026052104208,0.6593186372745491,-117887.15645961862,538279.0442327223,-814353.5852978559,412893.76310963166,782727.184036386,-3571278.294473833,5432646.031898306,-2754113.0271657254,23.98350358710977,3.0
2,92,0.6593186372745491,0.6673346693386772,315959.28316297254,-1435788.1901594328,2179748.390269577,-1100841.6835045011,-972976.5948559575,4417440.723768837,-6683982.509448479,3371720.450171707,23.86149000945038,3.0
2,93,0.6673346693386772,0.6753507014028055,-511529.5156466988,2284183.9774624235,-3394624.3173679807,1683554.6939841297,1334161.994061511,-5954290.41019348,8858041.021624185,-4391512.5248085335,24.04115376671493,3.0
2,94,0.6753507014028055,0.6833667334669338,721436.0466646325,-3192817.348294441,4715238.179820969,-2319235.9945393982,-1436423.4087578086,6353028.129926765,-9365555.273687398,4603121.057150399,23.88158461217369,3.0
2,95,0.6833667334669338,0.68937875751503,-791531.0088886034,3449152.3941196194,-5004242.469635386,2421742.3476685407,1578588.7839102424,-6882963.812665823,10003242.31972522,-4844611.102295249,18.07099654464988,2.0
2,96,0.68937875751503,0.7054108216432865,46057.15809717599,-195817.0418621012,283082.380814844,-134822.6720743517,-268068.0820546964,1153214.467419971,-1653888.383073652,791927.8712480053,48.05170801705443,10.0
2,97,0.7054108216432865,0.7094188376753506,16949370.680918258,-72082920.29090516,102191220.22533898,-48290277.96034855,-1895013.4998449543,8072354.497056382,-11462555.640995722,5426894.691042621,11.190113825164993,3.0
2,98,0.7094188376753506,0.7134268537074148,-19771704.53664831,83203660.50202464,-116701445.9206271,54560419.22123063,5880968.305216755,-24810822.79723,34889719.697560504,-16352564.248636818,12.2542838031548,2.0
2,99,0.7134268537074148,0.7154308617234468,6668736.088157381,-27979877.743295915,39142895.608628444,-18254493.159947764,70477631.6405423,-296443421.148304,415633165.13909405,-194246739.60006496,5.1492133183734055,1.0
2,100,0.7154308617234468,0.7174348697394789,6044787.263598837,-25363487.29409665,35485812.03957961,-16550585.87614256,-85724638.04313429,358556012.2311465,-499898255.7470288,232317386.47106048,5.958336404912752,1.0
2,101,0.7174348697394789,0.719438877755511,-98406368.92561768,411405732.8602528,-573307039.5163434,266305683.14285704,-90749300.33625364,379566960.42332447,-529184465.657355,245924294.05509472,4.465536748372179,1.0
2,102,0.719438877755511,0.721442885771543,142028754.70242393,-591188640.5970684,820271212.1694598,-379372634.0263313,130364456.49161276,-542458928.076163,752405836.1845512,-347867312.83358794,6.195169130673975,1.0
2,103,0.721442885771543,0.7254509018036072,-13191614.241985258,54269393.596766606,-74405340.78255041,34001069.606125325,-17145528.31836698,70936758.75866938,-97828740.84484164,44972551.92351117,10.067340172895127,3.0
2,104,0.7254509018036072,0.7274549098196392,-161649642.96964806,668196656.0423778,-920675241.2255338,422848841.5407927,42861572.040721886,-177214150.73734182,244235634.39965996,-112200673.90246148,5.137945053814871,1.0
2,105,0.7274549098196392,0.7294589178356713,164821289.29077324,-678158676.172087,930099719.587188,-425210575.7645776,-47509207.476896286,195471956.52952987,-268079427.655902,122551590.52887498,5.671613679153555,1.0
2,106,0.7294589178356713,0.7314629258517034,-40942667.56119094,168073860.66140306,-229982796.56641537,104900390.86605252,14435627.53464913,-59284686.36135883,81161134.98847573,-37037274.63554304,6.6304486208994495,0.0
2,107,0.7314629258517034,0.7334669338677354,116617045.75176674,-478136799.1454397,653466845.1969123,-297694468.7137653,-48983565.94695863,200820882.52074203,-274435245.4832183,125010756.28260796,5.028058441794705,2.0
2,108,0.7334669338677354,0.7374749498997996,-105732307.56256863,431308506.6238499,-586459951.4666823,265805960.73535463,33475664.610259607,-136450888.36492926,185397032.3089948,-83965843.55192241,8.599340852676056,2.0
2,109,0.7374749498997996,0.7394789579158316,171353430.59232917,-695858205.3812642,941953606.3880786,-425025891.95443314,40600257.42827187,-165433267.30124545,224696508.0949235,-101728921.82835215,4.541689052209621,1.0
2,110,0.7394789579158316,0.7414829659318637,-102470307.8315912,415020213.1027705,-560291192.5916865,252137752.75279617,-183798146.86095008,744930990.7501508,-1006392285.3133336,453206315.6700401,4.1963405148622375,0.0
2,111,0.7414829659318637,0.7434869739478958,37703891.88364095,-152117021.96129048,204577673.0757903,-91708701.27249296,143711697.329625,-580156135.610095,780684676.9941334,-350173327.74565893,5.7245945912332274,1.0
2,112,0.7434869739478958,0.7454909819639278,40498470.30509496,-163393258.88020325,219744363.70257595,-98508502.37111476,-34736729.06500507,139890479.78818348,-187787724.8488342,84029483.1435062,6.181743507007699,1.0
2,113,0.7454909819639278,0.751503006012024,-17308443.77143492,69232951.79873554,-92299935.03073177,41016681.38150223,4454632.727305579,-17823145.488937635,23768992.92880947,-10564425.61190974,17.30123483350929,3.0
2,114,0.751503006012024,0.7535070140280561,-58370680.5648459,233153401.07803217,-310423412.8717158,137766561.77496982,115609098.88542776,-461551774.3921614,614223888.4560326,-272463974.82798475,3.773934708323929,1.0
2,115,0.7535070140280561,0.7555110220440882,139947840.80450296,-556428584.267487,737452679.3820451,-325788553.5039546,-270525185.3760443,1075796692.468008,-1426033784.3185008,630096821.9047211,5.086750405562472,1.0
2,116,0.7555110220440882,0.7575150300601202,-78597704.3371143,311376935.830659,-411181152.2597981,180991536.67224327,176984719.32137814,-701185608.1474866,925993186.5226976,-407623300.508858,5.708426401107966,1.0
2,117,0.7575150300601202,0.7595190380761523,6585681.246078419,-25976313.423413858,34160835.51211292,-14974646.659488276,-23074724.15316057,91113298.9461232,-119925211.99505708,52617687.90415749,6.37431149843748,0.0
2,118,0.7595190380761523,0.7615230460921844,-58164446.3036997,229778148.1650237,-302571292.0146163,132808406.67018443,40633103.80927406,-160524216.77884948,211386451.18900985,-92786463.30855088,5.263619608184431,1.0
2,119,0.7615230460921844,0.7635270541082164,76732588.96585615,-301645172.3574108,395271436.776686,-172650822.86214873,-52218341.05028132,205261606.7862937,-268948090.80837554,117465235.33767308,5.997900449976139,1.0
2,120,0.7635270541082164,0.7675350701402806,-16121228.737957831,63189906.65206308,-82557183.76328117,35955022.850400336,8438029.12769124,-33065390.99959848,43191467.97157249,-18805665.651998013,12.06286220637087,1.0
2,121,0.7675350701402806,0.7695390781563125,99371584.24915162,-388227171.7858034,505581516.34245086,-219468137.59586623,-43520483.46731367,170020492.433097,-221403455.87415868,96105445.74836738,5.986314028017219,1.0
2,122,0.7695390781563125,0.7715430861723446,-71603104.49885544,278306966.3802554,-360565710.0764643,155711954.40329933,31250510.97718834,-121469556.2216414,157381789.64332694,-67969065.98186295,4.465675489466131,0.0
2,123,0.7715430861723446,0.7755511022044087,-6722851.033191781,26032318.489090517,-33591556.05648682,14447796.086443244,2506171.672011767,-9702605.728526236,12520209.65354908,-5383846.575023844,11.827849403055936,2.0
2,124,0.7755511022044087,0.783567134268537,618831.4552462802,-2366902.919673765,3026561.470576173,-1290740.215024833,-773.7148822368017,-5196.828835475722,16315.490898717178,-9649.170060423174,23.845187483430948,3.0
2,125,0.783567134268537,0.785571142284569,20487631.973426048,-78437476.77060758,100108956.23174234,-42590070.97872639,-25743329.09368044,98553896.27106456,-125766261.12508623,53498880.86521366,6.38411357405861,1.0
2,126,0.785571142284569,0.7875751503006011,-145158278.91283634,554143973.731267,-705141410.6061033,299093545.5621622,163857475.00293598,-625508358.1489222,795935435.1901523,-337597332.1120857,5.648688595203451,1.0
2,127,0.7875751503006011,0.7895791583166332,224802760.10976115,-855096930.6372535,1084200093.9228835,-458227413.5217772,-248955777.08012068,946963495.205622,-1200663686.4992058,507443347.8904502,4.350485142944018,0.0
2,128,0.7895791583166332,0.7915831663326652,-97976569.42238268,371300674.20949626,-469029359.9312489,197492973.51139727,107436358.3300142,-407145709.6394845,514312184.6117289,-216560848.12000373,3.476458800779196,1.0
2,129,0.7915831663326652,0.7995991983967935,-756758.7496378522,2849898.064941788,-3568759.1815458336,1488889.3138429706,782958.2140845504,-2942823.6305054976,3686260.261145136,-1537779.5538085366,23.45432782362592,3.0
2,130,0.7995991983967935,0.813627254509018,41601.4484617521,-145453.35499582536,177306.87998015436,-72753.93152166446,-36359.98663272602,131159.69399014837,-158144.94918901895,64858.87556217614,42.04690565890806,5.0
2,131,0.813627254509018,0.8757515030060119,739.1574497152153,5213.76235643873,-7872.65587890916,3111.90459793546,-543.0083479174298,-904.3860402912168,4170.262474009022,-1639.721005846002,185.7079755578345,22.0
2,132,0.8757515030060119,0.8917835671342684,58960.25831086657,-194230.14608553748,219867.64231913688,-83571.85497553898,-18506.70256153853,60632.571025591584,-66097.33838611803,25105.9180705868,48.02841135442216,6.0
2,133,0.8917835671342684,0.8997995991983967,-1863874.4102607323,6274272.098524988,-7033576.447704801,2627640.5801719856,455008.52294175467,-1532293.9291506556,1720128.1078789325,-642554.379821743,23.496032622715703,3.0
2,134,0.8997995991983967,0.9018036072144288,-139719948.24988925,465896861.26984775,-517839082.0078164,191857000.10095567,31788864.80155668,-106001743.48168194,117823146.652897,-43653249.44586779,4.919185950140999,1.0
2,135,0.9018036072144288,0.9038076152304608,337738831.55172336,-1122449346.203517,1243460379.168204,-459171467.40040296,-83133410.68304537,276306359.6304276,-306114061.0203089,113046503.61259872,5.690234817193471,0.0
2,136,0.9038076152304608,0.9058116232464928,-212911422.011986,705318790.3483076,-778837403.8458995,286672282.58040833,63792385.43109324,-211383034.56661347,233480191.0957077,-85961280.42723303,5.9718284049003305,1.0
2,137,0.9058116232464928,0.907815631262525,22239033.40109924,-73487032.1149414,80950439.9796787,-29724571.45275061,-13824779.96457189,45680895.9584102,-50313838.39983836,18473248.12606898,6.231291581845364,1.0
2,138,0.907815631262525,0.9238476953907816,-46522.98644191573,158614.4902442555,-173572.5059452606,62685.52320697944,-96079.53253447788,312541.5505514751,-338542.9262809386,123231.61296732051,47.833728827981936,7.0
2,139,0.9238476953907816,0.937875751503006,-43002.32316871234,147181.8808733543,-161197.5122878209,58220.5038034636,285588.1024225094,-926843.3725084164,1003003.8776385536,-360811.6662487508,41.70346374311945,7.0
2,140,0.937875751503006,0.939879759519038,-77398584.36213583,247585870.5824413,-263990055.7646007,93826454.31285198,232639690.7736767,-744162082.0453025,793469636.5650835,-282013838.5259603,3.764863643827016,0.0
2,141,0.939879759519038,0.94188376753507,-28194050.99463085,90530035.93179104,-96888005.6778747,34562827.45195911,-429501397.5811093,1369324504.8781831,-1455207990.0336788,515491588.3914401,5.279857889884311,1.0
2,142,0.94188376753507,0.943887775551102,179638965.21525878,-571440230.5920489,605927234.7378618,-214163984.5816952,203383430.3602309,-646481000.2881708,684977003.7493229,-241921398.77006197,6.181609824448062,1.0
2,143,0.943887775551102,0.9458917835671342,95541757.75714315,-304150380.1359999,322747541.79185665,-114159266.40755744,-91170426.96934678,289712469.8230348,-306871279.87167835,108349155.7429456,4.190351255759291,1.0
2,144,0.9458917835671342,0.9478957915831664,-321273548.13513297,1017825282.8316642,-1074849610.3709917,378355549.220452,382787943.1347215,-1213498716.714656,1282328682.1671095,-451686706.5856951,4.525152974974825,1.0
2,145,0.9478957915831664,0.9498997995991983,270649523.79776496,-855554925.8016301,901507100.2167757,-316642335.6162612,-653873749.6189502,2067436915.5311084,-2178954363.26764,765494575.7764897,4.502055182465412,1.0
2,146,0.9498997995991983,0.9519038076152304,-65412769.16458717,205806366.52883628,-215833163.22816703,75448235.03003027,589257833.2880887,-1858655868.4601097,1954210824.942524,-684891801.8021827,5.215391608799074,1.0
2,147,0.9519038076152304,0.9539078156312624,-223175937.0491093,703009445.1038462,-738158081.5627564,258353592.3977216,-240306094.04049483,755780340.4049207,-792323213.4230553,276876959.7026765,5.72622530024667,3.0
2,148,0.9539078156312624,0.9579158316633266,107542485.76913892,-337086098.92749345,352194179.93228245,-122658857.5224636,-22392963.27015104,70452700.14608756,-73881002.31137933,25824674.44726585,9.599629752884152,1.0
2,149,0.9579158316633266,0.9599198396793588,124985362.2397632,-391713684.8616453,409221722.57065433,-142503169.77947026,-89466745.32788323,280514314.66580534,-293171265.1677374,102132792.41471542,3.4110707825766924,1.0
2,150,0.9599198396793588,0.9619238476953909,-406551136.0264772,1269476582.1624925,-1321329307.1684787,458432782.7882593,296343228.846205,-925242535.7279526,962930338.895906,-334050019.29562426,5.712730587997939,1.0
2,151,0.9619238476953909,0.9659318637274548,224216119.35525063,-697728795.5592715,723744616.7547717,-250242139.46014485,-129264297.04518378,402120935.6458161,-416974603.21974105,144125373.84028402,11.544403407540766,3.0
2,152,0.9659318637274548,0.9679358717434868,-127374784.02614927,394245441.7061968,-406743234.6881094,139877803.74178994,54674386.56323222,-169157507.01351744,174452664.18068933,-59970204.60564596,3.965476694151284,1.0
2,153,0.9679358717434868,0.969939879759519,-357331558.5519677,1106968612.441497,-1143076282.7148485,393452814.7599699,298208436.9767025,-923961799.9099252,954260825.9929204,-328516976.68591046,5.736496511375792,0.0
2,154,0.969939879759519,0.9719438877755512,352637146.21516573,-1088946988.873376,1120894554.1779654,-384592259.3512657,-366059747.2217597,1130603224.356806,-1163978734.149846,399445516.7791312,5.653113061608237,1.0
2,155,0.9719438877755512,0.9739478957915833,29373938.382061765,-91163438.09779538,94309003.9985534,-32519276.849872857,-96744202.77428402,299334420.1550098,-308714541.7855239,106128106.47686534,3.348537269889115,1.0
2,156,0.9739478957915833,0.9759519038076152,-258002419.2779516,794026700.6203939,-814559060.2409043,278540506.45293194,417577034.7589762,-1284901984.345588,1317898556.6626208,-450579668.6435902,5.833927809356467,2.0
2,157,0.9759519038076152,0.9779559118236472,74832779.63585016,-229082730.12695983,233760459.1490948,-79509760.60771804,-170162533.7575365,521763588.691824,-533284443.22581583,181686119.81933245,4.454114949577189,1.0
2,158,0.9779559118236472,0.9799599198396792,383767362.58569807,-1176777547.085817,1202817249.4410412,-409809855.11296487,-113536750.44979224,348057036.2088461,-355662374.1909677,121144171.42562394,5.700342517833231,0.0
2,159,0.9799599198396792,0.9819639278557112,-330529882.4242032,1009936104.81566,-1028614473.0514684,349211569.23861146,80273794.91462836,-245264817.39143535,249792850.6485835,-84801402.66772036,4.71782683736663,2.0
2,160,0.9819639278557112,0.9859719438877754,9538870.973661195,-29008637.708019745,29412928.008360643,-9941949.89666388,-845278.7999797331,2562230.263193831,-2586122.3711307663,870099.0580193916,12.436431592795971,0.0
2,161,0.9859719438877754,0.9939879759519036,1744472.613604057,-5292754.892967834,5359624.09634661,-1810107.9914504627,-1771453.7679525923,5380287.025501494,-5444273.436967199,1836370.996943768,23.98093010296727,3.0
2,162,0.9939879759519036,1.0,-58203029.20583504,175637507.65481514,-176664974.71684635,59231743.357866265,42462338.15107094,-128123718.02042235,128867215.51044412,-43204914.61109269,16.006591478722925,4.0
3,1,0.0,0.0080160320641282,455.65,818.6211084313306,-30075.54056805159,2085459.190771612,155.62,3111.5603195941253,12385.35553493632,-858821.2564109616,25.932935286832773,3.0
3,2,0.0080160320641282,0.0160320641282565,458.02163704312767,-68.9640549591794,80650.70856491454,-2518907.3356742305,154.64325655021833,3477.1065556749268,-33216.537416143685,1037457.458804782,25.899027288576484,3.0
3,3,0.0160320641282565,0.0200400801603206,386.71669541657,13273.973146910452,-751614.9994017038,14785283.842465045,184.0349827049785,-2022.8202010345544,309841.3940336103,-6095288.699254687,13.023491459826886,2.0
3,4,0.0200400801603206,0.0240480961923847,585.3003588872208,-16454.001274646,731810.9242339634,-9889034.020674888,102.2742667572814,10216.758976335685,-300913.6069171647,4063602.816559871,12.81748411872329,2.0
3,5,0.0240480961923847,0.032064128256513,458.7332353536726,-664.7526138358672,75241.33408860849,-788249.9794934397,154.14949484169043,3745.32427280566,-31809.780495374434,333524.77810227766,25.87088763938436,3.0
3,6,0.032064128256513,0.064128256513026,432.5312424218369,1786.7713498490148,-1215.5695288137877,6583.2476960128615,165.24942537128686,2706.7870226302894,579.5999944699199,-3189.8232400626443,103.67279209208816,14.0
3,7,0.064128256513026,0.12625250501002,434.3538431920164,1701.507807569053,114.00883361436698,-327.78983369181907,164.33445443270975,2749.5905068505967,-87.86683759049964,279.6137307514122,200.81961729940969,28.0
3,8,0.12625250501002,0.188376753507014,433.9608781641719,1710.845405135456,40.04913225507689,-132.5205692564447,165.38547497432816,2724.616256837856,109.94507917707718,-242.65159447092037,200.8148107897248,29.0
3,9,0.188376753507014,0.2044088176352705,-928.5055079815428,23408.84732066881,-115144.02486616132,203686.1068251045,971.1813820001936,-10108.11217739321,68232.6204906803,-120785.96730489684,51.8272102723951,7.0
3,10,0.2044088176352705,0.220440881763527,4478.012695785525,-55939.75808167728,273041.79960217886,-429335.8749059471,-1609.055662110161,27760.66091116758,-117027.35765825928,181320.9905262171,51.75098682376961,8.0
3,11,0.220440881763527,0.2284569138276553,-33026.86821798669,454467.5758084773,-2042351.469590432,3071819.40184288,-8237.119390387857,117962.5827405468,-526216.0757751705,800063.9309514859,26.57725808296435,5.0
3,12,0.2284569138276553,0.2304609218436873,2628662.538365024,-34497717.00011054,150950105.57763404,-220154017.0501016,1852295.569650191,-24313769.30755548,106416189.3036785,-155235784.85369,5.433786032305867,1.0
3,13,0.2304609218436873,0.2324649298597194,-1674389.188596438,21516791.132596504,-92104151.45037304,131394024.2744652,-1324531.3846021814,17040230.262147147,-73024208.82920508,104302646.06894456,4.58451258596112,1.0
3,14,0.2324649298597194,0.2344689378757515,-4251895.564254474,54779955.30811443,-235193107.6881614,336570429.9142824,-1943754.3003585727,25031408.752555057,-107400054.23190808,153594447.37914225,6.93368008365617,1.0
3,15,0.2344689378757515,0.2364729458917835,3014746.482067395,-38195798.05379872,161344507.07760498,-227168230.39374447,1261647.38166629,-15981294.820019469,67517373.82548243,-95077337.80786024,2.411538620204446,1.0
3,16,0.2364729458917835,0.2444889779559118,139316.13204390678,-1716821.4946024276,7081716.373885059,-9718703.384828532,51243.422502654845,-625576.7957147062,2580905.231176692,-3542598.179163733,24.98382342952149,2.0
3,17,0.2444889779559118,0.250501002004008,-49529.49556748255,600407.2310881453,-2396128.987750974,3203277.0399156776,-18504.895599332216,230269.3698482007,-919645.8886256904,1230011.1344466193,19.27992168151536,3.0
3,18,0.250501002004008,0.2665330661322645,7218.990176404942,-79212.63418065141,316913.5144020625,-406878.1829492967,3756.499745213775,-36333.10079808217,144631.17419427074,-186186.87714580924,51.85732855008148,7.0
3,19,0.2665330661322645,0.2705410821643286,-74587.70906260934,841574.0482314117,-3137767.3466777834,3913637.4804062,-14196.701118460338,165741.64877274603,-613528.9764511673,761988.3488493627,12.925265714642196,2.0
